Gender,Married,Age,Profession,WorkExperience,SpendingScore,FamilySize,Cluster
Female,No,32,Healthcare,2.0,Low,4.0,2
Female,No,20,Doctor,9.0,Low,4.0,1
Male,Yes,45,Executive,1.0,Low,5.0,3
Male,No,59,Artist,1.0,Low,2.0,3
Female,No,46,Marketing,1.0,Low,1.0,2
Male,Yes,46,Artist,1.0,Average,3.0,0
Male,No,41,Artist,9.0,Low,2.0,1
Male,Yes,70,Lawyer,1.0,High,2.0,4
Female,,25,Homemaker,,Low,1.0,2
Male,Yes,42,Artist,9.0,Average,3.0,1
Female,Yes,60,Engineer,1.0,High,9.0,4
Male,No,37,Engineer,9.0,Low,1.0,1
Male,No,18,Healthcare,0.0,Low,7.0,2
Male,Yes,52,Artist,1.0,Average,3.0,0
Female,No,32,Artist,2.0,Low,4.0,2
Male,Yes,74,Lawyer,8.0,Low,1.0,3
Male,Yes,29,Healthcare,1.0,Average,2.0,0
Male,Yes,37,Entertainment,0.0,Average,3.0,0
Male,Yes,45,Entertainment,1.0,Average,3.0,0
Male,No,22,Healthcare,1.0,Low,4.0,2
Female,Yes,60,Engineer,0.0,Low,,3
Female,Yes,51,Artist,8.0,Average,2.0,1
Male,Yes,59,Artist,0.0,Average,2.0,0
Male,Yes,55,Artist,1.0,Average,2.0,0
Male,No,22,Healthcare,2.0,Low,3.0,2
Male,No,18,Artist,,Low,4.0,2
Female,Yes,84,Lawyer,0.0,High,2.0,4
Male,No,35,Artist,,Low,1.0,2
Male,Yes,50,Entertainment,0.0,Average,3.0,0
Male,Yes,73,Artist,5.0,High,3.0,4
Female,No,23,Engineer,1.0,Low,4.0,2
Male,No,30,Entertainment,,Low,5.0,2
Female,No,21,Healthcare,0.0,Low,5.0,2
Male,No,18,Healthcare,1.0,Low,4.0,2
Male,Yes,46,Artist,0.0,Average,3.0,0
Male,No,32,Entertainment,9.0,Low,2.0,1
Female,No,36,Healthcare,6.0,Low,3.0,1
Male,Yes,37,Doctor,9.0,Low,2.0,1
Male,No,42,Entertainment,1.0,Low,1.0,2
Male,Yes,35,Doctor,1.0,Low,,2
Female,Yes,42,Healthcare,9.0,Average,2.0,1
Female,No,33,Homemaker,9.0,Low,1.0,1
Female,Yes,35,Engineer,1.0,High,2.0,0
Female,Yes,59,Artist,0.0,Average,5.0,0
Male,Yes,70,Artist,1.0,Low,1.0,3
Male,Yes,53,Entertainment,1.0,Low,1.0,3
Female,Yes,80,Lawyer,1.0,High,2.0,4
Male,Yes,56,Executive,,High,3.0,4
Male,Yes,39,Artist,0.0,Average,2.0,0
Female,Yes,73,Artist,,Average,3.0,4
Female,Yes,58,Artist,0.0,Average,5.0,0
Female,No,30,Homemaker,8.0,Low,9.0,1
Female,No,23,Healthcare,0.0,Low,3.0,2
Male,Yes,59,Artist,9.0,Average,4.0,1
Female,Yes,56,Doctor,0.0,Low,2.0,3
Female,Yes,40,Artist,8.0,Low,1.0,1
Female,Yes,68,Artist,1.0,Low,2.0,3
Male,No,29,Artist,1.0,Low,6.0,2
Female,Yes,55,Artist,1.0,Average,3.0,0
Male,No,21,Healthcare,1.0,Low,4.0,2
Female,No,19,Engineer,1.0,Low,4.0,2
Female,Yes,41,Healthcare,1.0,Average,4.0,0
Male,No,41,Artist,4.0,Low,1.0,2
Male,No,33,Doctor,1.0,Low,2.0,2
Male,Yes,31,Artist,,Average,2.0,0
Male,No,41,Artist,6.0,Low,1.0,1
Male,Yes,35,Executive,0.0,High,4.0,0
Male,Yes,41,Entertainment,9.0,Average,2.0,1
Male,Yes,81,Lawyer,,High,2.0,4
Male,No,26,Healthcare,0.0,Low,3.0,2
Male,Yes,42,Executive,3.0,High,5.0,0
Female,Yes,53,Artist,0.0,Average,2.0,0
Female,Yes,33,Entertainment,3.0,Average,3.0,0
Male,Yes,39,Artist,0.0,Low,2.0,2
Male,Yes,83,Executive,,High,2.0,4
Female,No,25,Artist,6.0,Low,3.0,1
Male,No,40,Entertainment,0.0,Low,2.0,2
Female,No,22,Healthcare,0.0,Low,4.0,2
Female,Yes,37,Artist,1.0,Average,2.0,0
Female,Yes,65,Artist,0.0,Low,2.0,3
Male,Yes,49,Artist,0.0,Average,2.0,0
Female,Yes,38,Engineer,1.0,Low,2.0,2
Female,Yes,65,Artist,0.0,Average,2.0,0
Female,Yes,48,Engineer,0.0,Average,5.0,0
Male,Yes,52,Entertainment,1.0,Low,4.0,3
Male,Yes,73,Lawyer,2.0,Low,1.0,3
Female,No,48,Engineer,1.0,Low,1.0,2
Male,No,25,Doctor,8.0,Low,2.0,1
Male,No,31,Healthcare,9.0,Low,3.0,1
Male,No,25,Entertainment,8.0,Low,9.0,1
Male,No,21,Doctor,0.0,Low,,2
Male,No,20,Healthcare,0.0,Low,4.0,2
Male,No,25,Executive,0.0,Low,3.0,2
Male,Yes,25,Artist,8.0,Low,2.0,1
Male,No,29,Entertainment,1.0,Low,3.0,2
Female,Yes,72,Entertainment,7.0,Average,3.0,4
Male,Yes,48,Artist,0.0,High,2.0,0
Male,No,28,Doctor,1.0,Low,5.0,2
Female,Yes,42,Artist,3.0,High,3.0,0
Female,Yes,32,Artist,8.0,Low,3.0,1
Male,Yes,49,Artist,0.0,Low,1.0,3
Female,Yes,55,Artist,1.0,Average,2.0,0
Female,Yes,40,Artist,0.0,Average,3.0,0
Female,No,37,Doctor,0.0,Low,3.0,2
Male,No,27,Healthcare,3.0,Low,4.0,2
Female,Yes,32,Homemaker,4.0,High,2.0,0
Male,Yes,36,Executive,7.0,High,4.0,0
Female,No,28,Homemaker,11.0,Low,1.0,1
Male,Yes,72,Entertainment,0.0,Average,,4
Male,No,18,Entertainment,1.0,Low,4.0,2
Female,No,36,Artist,1.0,Low,1.0,2
Female,Yes,29,Homemaker,,High,3.0,0
Female,Yes,88,Lawyer,1.0,High,2.0,4
Female,No,38,Engineer,,Low,1.0,2
Male,Yes,87,Lawyer,,Low,1.0,3
Male,Yes,51,Artist,8.0,Low,3.0,1
Male,Yes,51,Entertainment,1.0,Average,4.0,0
Male,No,31,Artist,3.0,Low,2.0,2
Female,Yes,47,Artist,1.0,Average,3.0,0
Female,Yes,70,Artist,,High,2.0,4
Male,No,31,Healthcare,,Low,4.0,2
Male,No,29,Healthcare,0.0,Low,6.0,2
Female,No,20,Healthcare,0.0,Low,,2
Female,No,41,Artist,1.0,Low,,2
Male,Yes,68,Entertainment,4.0,Average,2.0,4
Male,Yes,28,Artist,,Low,2.0,2
Male,No,32,Doctor,0.0,Low,4.0,2
Male,Yes,75,Lawyer,1.0,Low,1.0,3
Female,No,39,Healthcare,0.0,Low,1.0,2
Male,No,18,Healthcare,1.0,Low,3.0,2
Female,Yes,42,Artist,2.0,Average,2.0,0
Male,Yes,48,Executive,0.0,Average,4.0,0
Female,Yes,70,Artist,0.0,High,2.0,4
Male,Yes,45,Artist,1.0,Average,2.0,0
Female,No,29,Healthcare,0.0,Low,4.0,2
Male,Yes,50,Entertainment,1.0,Average,3.0,0
Female,No,22,Healthcare,0.0,Low,6.0,2
Male,Yes,46,Artist,0.0,Low,2.0,3
Male,Yes,39,Artist,,Low,2.0,2
Female,Yes,81,Lawyer,8.0,High,2.0,4
Female,Yes,49,Artist,1.0,Average,3.0,0
Male,No,43,Doctor,1.0,Low,,2
Male,Yes,66,Artist,1.0,High,2.0,4
Female,No,53,Artist,0.0,Low,2.0,3
Female,No,29,Artist,12.0,Low,1.0,1
Female,Yes,86,Lawyer,0.0,High,2.0,4
Male,Yes,70,Artist,1.0,Average,3.0,4
Female,Yes,36,Artist,1.0,Average,2.0,0
Male,No,35,Artist,1.0,Low,2.0,2
Female,Yes,42,Artist,0.0,High,2.0,0
Female,Yes,49,Doctor,,High,3.0,0
Female,No,20,Artist,0.0,Low,3.0,2
Female,Yes,27,Engineer,1.0,Average,9.0,0
Male,Yes,56,Artist,4.0,Low,1.0,3
Male,Yes,67,Artist,1.0,Low,1.0,3
Female,Yes,51,Artist,0.0,Low,1.0,3
Male,Yes,49,Artist,1.0,Average,3.0,0
Male,Yes,51,Artist,1.0,Low,3.0,3
Female,No,26,Artist,1.0,Low,9.0,2
Male,No,59,Entertainment,,Low,3.0,3
Female,Yes,31,Entertainment,1.0,Low,1.0,2
Male,Yes,43,Executive,1.0,High,3.0,0
Male,Yes,59,Executive,7.0,Average,5.0,1
Female,No,35,Engineer,4.0,Low,1.0,2
Male,No,18,Healthcare,14.0,Low,,1
Female,No,48,Entertainment,9.0,Low,2.0,1
Female,Yes,88,Lawyer,1.0,High,2.0,4
Female,No,30,Healthcare,12.0,Low,6.0,1
Female,No,22,Healthcare,6.0,Low,3.0,1
Male,Yes,66,Artist,1.0,High,2.0,4
Female,Yes,81,Engineer,0.0,High,2.0,4
Female,Yes,36,Doctor,14.0,Average,2.0,1
Male,Yes,30,Doctor,,Average,2.0,0
Female,No,50,Engineer,1.0,Low,1.0,3
Male,Yes,51,Artist,1.0,Low,2.0,3
Male,Yes,66,Lawyer,0.0,High,3.0,4
Female,Yes,39,Engineer,8.0,Average,2.0,1
Female,No,28,Entertainment,0.0,Low,5.0,2
Male,Yes,35,Executive,,Average,3.0,0
Female,Yes,50,Artist,1.0,Low,1.0,3
Male,No,27,Entertainment,,Low,2.0,2
Male,Yes,60,Marketing,1.0,High,5.0,4
Male,Yes,52,Entertainment,1.0,Average,4.0,0
Male,Yes,32,Marketing,4.0,Low,3.0,2
Female,Yes,42,Doctor,0.0,Low,1.0,2
Male,No,48,Entertainment,1.0,Low,2.0,3
Male,Yes,75,Lawyer,,High,2.0,4
Male,No,26,Homemaker,8.0,Low,2.0,1
Female,No,21,Healthcare,0.0,Low,7.0,2
Female,No,53,Artist,7.0,Low,1.0,1
Male,No,32,Doctor,0.0,Low,3.0,2
Female,Yes,56,Doctor,1.0,Average,2.0,0
Female,No,36,Artist,8.0,Low,4.0,1
Male,Yes,83,Lawyer,0.0,Low,2.0,3
Male,Yes,42,Executive,1.0,Low,2.0,3
Female,Yes,66,Lawyer,,High,2.0,4
Male,Yes,62,Executive,0.0,High,2.0,4
Male,Yes,40,Executive,0.0,Low,4.0,2
Male,No,38,Artist,2.0,Low,1.0,2
Male,No,18,Healthcare,1.0,Low,5.0,2
Female,Yes,62,Artist,3.0,Low,2.0,3
Male,No,23,Healthcare,1.0,Low,4.0,2
Female,Yes,56,,0.0,Average,2.0,0
Male,No,42,Artist,8.0,Low,1.0,1
Female,No,32,Marketing,0.0,Low,4.0,2
Female,No,28,Marketing,0.0,Low,5.0,2
Male,Yes,77,Lawyer,0.0,Low,,3
Male,Yes,35,Executive,8.0,High,4.0,1
Female,No,30,Healthcare,8.0,Low,,1
Female,No,53,Engineer,1.0,Low,2.0,3
Female,No,27,,1.0,Low,1.0,2
Female,,53,Entertainment,8.0,Average,4.0,1
Male,Yes,52,Executive,1.0,High,4.0,4
Male,No,29,Doctor,3.0,Low,3.0,2
Male,No,36,Artist,6.0,Low,3.0,1
Female,No,41,Artist,0.0,Low,1.0,2
Male,Yes,72,Executive,0.0,High,4.0,4
Female,Yes,50,Engineer,1.0,Low,2.0,3
Female,Yes,79,Lawyer,0.0,High,2.0,4
Female,No,23,Marketing,4.0,Low,4.0,2
Female,No,25,Healthcare,0.0,Low,1.0,2
Female,No,40,Doctor,1.0,Low,1.0,2
Male,Yes,27,Healthcare,2.0,Average,2.0,0
Female,Yes,62,Artist,4.0,Average,7.0,0
Male,Yes,29,Healthcare,2.0,Average,2.0,0
Female,No,31,Doctor,6.0,Low,2.0,1
Male,Yes,37,Engineer,,Average,2.0,0
Male,No,28,Healthcare,1.0,Low,4.0,2
Female,No,26,Artist,1.0,Low,5.0,2
Female,No,33,Healthcare,1.0,Low,3.0,2
Male,Yes,59,Artist,,Low,4.0,3
Male,Yes,57,Artist,,Average,2.0,0
Female,No,43,Marketing,1.0,Low,1.0,2
Female,Yes,50,Entertainment,0.0,Average,4.0,0
Female,No,29,Artist,14.0,Low,2.0,1
Male,No,29,Engineer,0.0,Low,5.0,2
Female,,28,Doctor,,High,8.0,0
Female,Yes,37,Artist,5.0,Low,2.0,1
Female,Yes,75,Lawyer,2.0,High,4.0,4
Male,No,19,Entertainment,0.0,Low,6.0,2
Female,No,42,Artist,1.0,Low,1.0,2
Male,No,22,Healthcare,1.0,Low,5.0,2
Female,Yes,28,Doctor,0.0,Average,2.0,0
Male,Yes,45,Artist,0.0,Average,4.0,0
Male,Yes,51,Entertainment,0.0,Low,3.0,3
Male,No,40,Entertainment,1.0,Low,1.0,2
Male,No,42,Artist,12.0,Low,1.0,1
Female,No,49,Artist,3.0,Low,1.0,3
Female,Yes,46,,,Average,3.0,0
Male,Yes,46,Entertainment,8.0,Low,2.0,1
Male,Yes,29,Artist,1.0,Average,3.0,0
Female,Yes,72,Lawyer,0.0,High,2.0,4
Male,No,26,Healthcare,0.0,Low,3.0,2
Female,Yes,50,Engineer,2.0,Average,3.0,0
Male,No,33,Doctor,0.0,Low,3.0,2
Male,Yes,57,Doctor,,Low,1.0,3
Female,Yes,35,Artist,7.0,Average,2.0,1
Female,Yes,51,Artist,1.0,Average,6.0,0
Male,Yes,52,Entertainment,0.0,Average,6.0,0
Male,No,20,Entertainment,5.0,Low,2.0,2
Male,No,33,Marketing,1.0,Low,6.0,2
Male,Yes,58,Artist,0.0,Average,3.0,0
Female,No,37,Artist,,Low,1.0,2
Female,Yes,38,Doctor,1.0,Low,4.0,2
Female,No,27,Healthcare,14.0,Low,1.0,1
Male,Yes,43,Entertainment,8.0,Low,2.0,1
Female,No,18,Healthcare,0.0,Low,5.0,2
Female,No,29,Healthcare,0.0,Low,3.0,2
Male,Yes,86,Lawyer,2.0,Average,2.0,4
Male,No,32,Healthcare,7.0,Low,5.0,1
Female,Yes,52,Engineer,0.0,Low,6.0,3
Male,Yes,53,Artist,1.0,Average,4.0,0
Male,No,29,Healthcare,9.0,Low,3.0,1
Male,Yes,58,Artist,2.0,Low,1.0,3
Male,No,22,Healthcare,,Low,5.0,2
Male,,72,Lawyer,0.0,High,,4
Female,Yes,39,Artist,0.0,Average,4.0,0
Male,Yes,40,Engineer,12.0,Average,3.0,1
Female,No,23,Healthcare,3.0,Low,5.0,2
Female,Yes,79,Lawyer,14.0,High,3.0,1
Female,Yes,70,Lawyer,0.0,High,2.0,4
Female,No,27,Artist,0.0,Low,6.0,2
Male,Yes,47,Executive,1.0,High,2.0,0
Male,Yes,58,Executive,3.0,Average,4.0,0
Male,Yes,26,Entertainment,,High,6.0,0
Male,Yes,40,Engineer,6.0,Average,5.0,1
Male,Yes,35,Executive,1.0,Average,2.0,0
Male,Yes,31,Healthcare,0.0,Low,2.0,2
Female,Yes,43,Artist,1.0,High,4.0,0
Male,No,21,Doctor,4.0,Low,3.0,2
Female,No,29,Artist,1.0,Low,3.0,2
Female,No,18,Healthcare,1.0,Low,3.0,2
Male,No,28,Artist,0.0,Low,3.0,2
Female,No,27,Healthcare,0.0,Low,4.0,2
Female,Yes,47,Doctor,8.0,Average,2.0,1
Male,Yes,52,Marketing,1.0,High,4.0,4
Female,No,42,Marketing,5.0,Low,2.0,1
Female,Yes,57,Artist,2.0,High,3.0,4
Male,Yes,61,Executive,0.0,High,2.0,4
Male,No,33,Artist,0.0,Low,3.0,2
Female,Yes,41,Artist,11.0,Average,4.0,1
Female,No,39,Doctor,9.0,Low,3.0,1
Male,No,40,Doctor,4.0,Low,2.0,2
Female,Yes,52,Artist,1.0,Low,3.0,3
Female,Yes,48,Artist,,Average,2.0,0
Female,No,33,Doctor,,Low,3.0,2
Male,No,43,Artist,0.0,Low,1.0,2
Female,No,51,Artist,0.0,Low,1.0,3
Female,Yes,36,Entertainment,6.0,Low,2.0,1
Male,Yes,38,Entertainment,8.0,Low,2.0,1
Female,No,30,Artist,0.0,Low,5.0,2
Male,No,39,Marketing,1.0,Low,4.0,2
Female,No,46,Entertainment,1.0,Low,2.0,2
Male,Yes,43,Executive,3.0,High,4.0,0
Male,Yes,70,Lawyer,0.0,High,2.0,4
Female,Yes,41,Entertainment,9.0,Low,1.0,1
Female,Yes,39,Engineer,1.0,Low,1.0,2
Female,No,51,Artist,0.0,Low,2.0,3
Male,No,20,Healthcare,1.0,Low,4.0,2
Female,Yes,30,Doctor,,Average,2.0,0
Male,No,26,Marketing,10.0,Low,1.0,1
Male,No,31,Marketing,4.0,Low,1.0,2
Female,No,33,Healthcare,0.0,Low,3.0,2
Female,No,21,Doctor,,Low,,2
Male,Yes,83,Lawyer,,High,2.0,4
Female,Yes,70,Engineer,0.0,High,2.0,4
Female,Yes,60,Artist,,Average,3.0,0
Male,No,33,Healthcare,1.0,Low,,2
Female,No,71,Engineer,1.0,Low,1.0,3
Male,Yes,29,Engineer,5.0,Low,2.0,1
Female,No,41,Marketing,1.0,Low,1.0,2
Male,Yes,55,Artist,1.0,Average,2.0,0
Male,No,29,Entertainment,1.0,Low,4.0,2
Male,Yes,76,Lawyer,1.0,Low,1.0,3
Female,No,23,Healthcare,0.0,Low,,2
Female,No,18,Healthcare,7.0,Low,3.0,1
Female,Yes,49,Engineer,6.0,Low,3.0,1
Male,No,19,Healthcare,9.0,Low,5.0,1
Male,Yes,81,Executive,1.0,High,3.0,4
Female,No,35,Artist,9.0,Low,1.0,1
Male,Yes,59,Doctor,0.0,Average,2.0,0
Female,No,32,Healthcare,1.0,Low,5.0,2
Male,Yes,35,Artist,,Average,4.0,0
Female,Yes,56,,,Average,3.0,0
Female,Yes,63,Artist,1.0,Low,1.0,3
Female,No,21,Healthcare,0.0,Low,3.0,2
Female,Yes,77,Lawyer,0.0,High,3.0,4
Male,No,36,Artist,2.0,Low,1.0,2
Female,No,22,Healthcare,0.0,Low,5.0,2
Male,Yes,26,Executive,5.0,High,4.0,0
Male,Yes,82,Lawyer,7.0,Low,1.0,3
Male,No,18,Healthcare,2.0,Low,4.0,2
Male,Yes,35,Artist,0.0,Average,2.0,0
Male,Yes,36,Doctor,0.0,Average,2.0,0
Male,Yes,59,Artist,1.0,Low,2.0,3
Male,Yes,61,Artist,0.0,Average,2.0,0
Female,No,37,Entertainment,0.0,Low,1.0,2
Female,No,25,Healthcare,1.0,Low,5.0,2
Female,No,28,Healthcare,0.0,Low,4.0,2
Female,Yes,56,Artist,,Low,2.0,3
Male,No,29,Healthcare,0.0,Low,4.0,2
Female,Yes,86,Lawyer,1.0,High,2.0,4
Male,No,45,Artist,0.0,Low,2.0,2
Female,No,33,Homemaker,9.0,Low,1.0,1
Male,No,20,Healthcare,1.0,Low,4.0,2
Female,No,25,Artist,,Low,5.0,2
Male,Yes,59,Artist,1.0,Average,3.0,0
Female,,51,Engineer,9.0,Average,4.0,1
Female,No,20,Healthcare,3.0,Low,3.0,2
Female,Yes,62,Artist,1.0,Average,3.0,0
Male,Yes,75,Lawyer,0.0,Low,1.0,3
Male,No,47,Entertainment,2.0,Low,,2
Female,No,32,Homemaker,8.0,Low,1.0,1
Male,Yes,62,Entertainment,2.0,Average,4.0,0
Female,No,43,Artist,1.0,Low,1.0,2
Male,Yes,69,Lawyer,1.0,Low,1.0,3
Male,Yes,38,Entertainment,1.0,Low,3.0,2
Female,No,29,Engineer,1.0,Low,4.0,2
Male,Yes,56,Artist,0.0,Low,1.0,3
Female,Yes,51,Engineer,,Average,3.0,0
Male,Yes,53,Executive,9.0,Low,1.0,1
Female,No,37,Artist,1.0,Low,1.0,2
Male,Yes,28,Executive,1.0,High,5.0,0
Female,Yes,48,Artist,,Average,3.0,0
Female,Yes,74,Artist,0.0,Average,2.0,4
Male,Yes,51,Entertainment,1.0,Average,4.0,0
Female,Yes,88,Lawyer,0.0,Low,1.0,3
Female,Yes,50,Artist,0.0,Average,2.0,0
Male,No,19,Healthcare,1.0,Low,7.0,2
Female,No,28,Healthcare,5.0,Low,,2
Female,No,32,Artist,6.0,Low,1.0,1
Female,Yes,45,Executive,1.0,High,3.0,0
Male,Yes,56,Healthcare,,High,3.0,4
Female,No,33,Artist,1.0,Low,2.0,2
Male,No,29,Artist,,Low,3.0,2
Male,Yes,53,Executive,1.0,High,4.0,4
Female,No,18,Healthcare,1.0,Low,3.0,2
Male,No,45,Entertainment,1.0,Low,1.0,2
Male,Yes,86,Artist,0.0,Low,,3
Female,No,26,Doctor,9.0,Low,4.0,1
Male,Yes,46,Doctor,7.0,Average,2.0,1
Male,Yes,35,Healthcare,6.0,Average,2.0,1
Female,No,32,Marketing,8.0,Low,6.0,1
Male,Yes,36,Artist,,Average,2.0,0
Female,Yes,25,Artist,8.0,Average,2.0,1
Female,Yes,63,Artist,0.0,Average,4.0,0
Female,No,23,Healthcare,9.0,Low,4.0,1
Female,No,26,Engineer,9.0,Low,8.0,1
Female,Yes,46,Artist,1.0,High,3.0,0
Male,Yes,70,Engineer,0.0,Average,2.0,4
Female,Yes,40,Engineer,1.0,Average,4.0,0
Male,No,33,Entertainment,6.0,Low,1.0,1
Male,Yes,48,Homemaker,10.0,Low,3.0,1
Male,No,39,Entertainment,9.0,Low,2.0,1
Female,Yes,45,Artist,,Average,2.0,0
Male,Yes,61,Artist,1.0,Average,3.0,0
Male,Yes,52,Marketing,1.0,Low,3.0,3
Female,Yes,26,Entertainment,1.0,Average,2.0,0
Female,Yes,45,Homemaker,8.0,Low,,1
Female,Yes,40,Engineer,1.0,Low,2.0,2
Male,No,42,Marketing,1.0,Low,,2
Male,No,19,Healthcare,0.0,Low,,2
Female,No,38,Artist,,Low,1.0,2
Female,Yes,73,Artist,2.0,High,2.0,4
Female,No,29,Doctor,9.0,Low,5.0,1
Male,Yes,35,Homemaker,9.0,Average,4.0,1
Female,No,26,Artist,1.0,Low,4.0,2
Female,No,39,Healthcare,4.0,Low,3.0,2
Male,No,28,Healthcare,1.0,Low,5.0,2
Female,No,37,Artist,1.0,Low,2.0,2
Female,Yes,36,Homemaker,8.0,Average,2.0,1
Male,Yes,41,Executive,0.0,Low,3.0,2
Female,No,39,Engineer,1.0,Low,1.0,2
Male,Yes,74,Lawyer,1.0,Low,1.0,3
Female,No,23,Healthcare,0.0,Low,3.0,2
Male,No,25,Healthcare,3.0,Low,5.0,2
Female,Yes,50,Artist,0.0,Average,5.0,0
Female,Yes,67,Lawyer,,High,2.0,4
Female,No,30,Healthcare,2.0,Low,3.0,2
Male,Yes,66,Entertainment,0.0,Average,2.0,0
Male,Yes,29,Entertainment,0.0,Low,2.0,2
Female,Yes,43,Artist,4.0,Low,1.0,3
Female,Yes,56,Artist,0.0,Low,1.0,3
Female,Yes,42,Engineer,1.0,High,3.0,0
Female,No,39,Artist,7.0,Low,1.0,1
Female,No,40,Engineer,0.0,Low,1.0,2
Male,No,26,Healthcare,,Low,1.0,2
Female,Yes,39,Artist,0.0,Low,1.0,2
Female,No,46,Engineer,1.0,Low,2.0,2
Female,Yes,40,Artist,1.0,High,3.0,0
Female,Yes,78,Lawyer,0.0,High,2.0,4
Female,Yes,45,Homemaker,8.0,High,4.0,1
Male,Yes,58,Artist,0.0,Average,2.0,0
Female,No,31,Entertainment,0.0,Low,4.0,2
Female,Yes,57,Engineer,1.0,Low,4.0,3
Male,No,32,Healthcare,0.0,Low,4.0,2
Male,Yes,27,Entertainment,6.0,Low,4.0,1
Male,No,27,Entertainment,6.0,Low,4.0,1
Male,No,25,Healthcare,9.0,Low,4.0,1
Male,Yes,57,Executive,1.0,Low,2.0,3
Male,No,18,Healthcare,11.0,Low,1.0,1
Female,Yes,69,Artist,0.0,Low,2.0,3
Male,Yes,59,Engineer,1.0,Low,2.0,3
Female,Yes,36,Entertainment,7.0,Average,2.0,1
Male,No,19,Healthcare,1.0,Low,3.0,2
Female,Yes,40,Artist,9.0,Low,2.0,1
Female,No,20,Engineer,8.0,Low,5.0,1
Female,Yes,63,Artist,1.0,Average,3.0,0
Female,No,42,Homemaker,,Low,1.0,2
Male,Yes,42,Entertainment,3.0,Average,4.0,0
Male,Yes,30,Entertainment,,Average,3.0,0
Female,Yes,25,Engineer,7.0,Average,2.0,1
Male,Yes,48,Executive,1.0,Average,4.0,0
Female,Yes,52,Artist,0.0,Low,3.0,3
Male,Yes,35,Artist,8.0,Average,2.0,1
Female,Yes,74,Lawyer,0.0,Low,1.0,3
Female,Yes,33,Homemaker,8.0,Average,4.0,1
Male,Yes,45,Executive,11.0,High,9.0,1
Male,Yes,49,Artist,1.0,Low,1.0,3
Male,Yes,37,Doctor,8.0,Average,2.0,1
Female,Yes,40,Engineer,0.0,Low,5.0,2
Female,No,29,Artist,0.0,Low,3.0,2
Male,Yes,72,Executive,2.0,High,7.0,4
Female,Yes,49,Homemaker,2.0,Average,4.0,0
Male,No,26,Healthcare,0.0,Low,,2
Male,Yes,55,Entertainment,0.0,Average,4.0,0
Male,No,28,Entertainment,14.0,Low,2.0,1
Male,No,52,Entertainment,1.0,Low,1.0,3
Female,Yes,59,Homemaker,,High,2.0,4
Male,No,19,Healthcare,,Low,,2
Male,Yes,52,Artist,,Average,3.0,0
Female,No,41,Artist,0.0,Low,1.0,2
Male,,22,Healthcare,8.0,High,6.0,1
Female,Yes,56,Engineer,0.0,High,2.0,4
Female,Yes,51,Marketing,9.0,Average,1.0,1
Male,Yes,57,Entertainment,0.0,Low,2.0,3
Male,Yes,60,Entertainment,0.0,Low,4.0,3
Male,No,27,Entertainment,14.0,Low,3.0,1
Male,Yes,50,Doctor,0.0,Average,3.0,0
Female,No,40,Artist,2.0,Low,1.0,2
Female,Yes,69,Artist,9.0,High,2.0,4
Female,No,41,Marketing,1.0,Low,1.0,2
Male,Yes,70,Entertainment,1.0,Low,1.0,3
Male,No,32,Entertainment,1.0,Low,1.0,2
Female,No,20,Marketing,,Low,4.0,2
Female,No,73,Lawyer,0.0,Low,1.0,3
Male,No,19,Engineer,7.0,Low,5.0,1
Male,Yes,70,Artist,1.0,Average,2.0,4
Male,Yes,33,Doctor,9.0,Average,2.0,1
Female,Yes,49,Artist,1.0,Average,5.0,0
Female,Yes,89,Lawyer,1.0,High,3.0,4
Male,No,25,Doctor,6.0,Low,1.0,1
Female,Yes,35,Engineer,5.0,Low,2.0,1
Female,,39,Doctor,5.0,Low,,1
Male,Yes,47,Artist,0.0,Average,2.0,0
Female,No,48,Artist,1.0,Low,1.0,3
Male,Yes,45,Engineer,5.0,Average,5.0,0
Male,No,20,Healthcare,,Low,,2
Female,Yes,46,Artist,2.0,Low,2.0,3
Male,Yes,84,Lawyer,1.0,Low,1.0,3
Female,No,26,Engineer,1.0,Low,2.0,2
Female,No,31,Artist,,Low,1.0,2
Male,Yes,51,Entertainment,0.0,High,5.0,0
Male,Yes,52,Executive,9.0,Average,4.0,1
Male,Yes,53,Executive,9.0,Low,1.0,1
Male,No,42,Artist,4.0,Low,2.0,2
Female,No,47,Homemaker,9.0,Low,3.0,1
Female,Yes,41,Artist,0.0,Low,3.0,3
Male,Yes,52,Artist,2.0,Average,4.0,0
Female,No,30,Doctor,0.0,Low,5.0,2
Male,Yes,47,Artist,0.0,Low,2.0,3
Male,Yes,61,Engineer,0.0,Low,4.0,3
Male,No,33,Healthcare,,Low,2.0,2
Male,Yes,31,Executive,9.0,Average,2.0,1
Female,Yes,31,Entertainment,0.0,Average,,0
Male,Yes,47,Artist,1.0,Average,3.0,0
Female,Yes,86,Lawyer,0.0,High,2.0,4
Male,Yes,31,Entertainment,0.0,Average,2.0,0
Male,No,30,Doctor,0.0,Low,5.0,2
Female,No,32,Marketing,0.0,Low,3.0,2
Male,Yes,41,Artist,7.0,High,2.0,0
Female,Yes,37,Engineer,3.0,High,2.0,0
Female,No,51,Entertainment,1.0,Low,1.0,3
Male,Yes,46,Artist,1.0,Average,4.0,0
Male,Yes,65,Executive,,High,2.0,4
Male,No,38,Healthcare,8.0,Low,1.0,1
Female,,38,Executive,0.0,High,1.0,0
Female,No,21,Healthcare,7.0,Low,5.0,1
